Period,Org Code,Parent Org,Org name,Number of A&E attendances Type 1,Number of A&E attendances Type 2,Number of A&E attendances Other A&E Department,Number of attendances over 4hrs Type 1,Number of attendances over 4hrs Type 2,Number of attendances over 4hrs Other A&E Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-MAY-2017,RTG,Midlands And East Of England Commissioning Region,Derby Teaching Hospitals NHS Foundation Trust,11872.0,0.0,4641.0,1759.0,0.0,0.0,53.0,0.0,3440.0,0.0,47.0,1326.0
MSitAE-MAY-2017,RY8,Midlands And East Of England Commissioning Region,Derbyshire Community Health Services NHS Foundation Trust,0.0,0.0,5798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,NNJ,Midlands And East Of England Commissioning Region,Dhu Health Care C.I.C,0.0,0.0,1751.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,RWH,Midlands And East Of England Commissioning Region,East And North Hertfordshire NHS Trust,8795.0,0.0,4328.0,2064.0,0.0,27.0,0.0,0.0,2958.0,0.0,0.0,678.0
MSitAE-MAY-2017,Y03007,Midlands And East Of England Commissioning Region,Erdington GP Health & Wellbeing Wic,0.0,0.0,2513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,NQ106,Midlands And East Of England Commissioning Region,Fryatt Hospital,0.0,0.0,626.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,RLT,Midlands And East Of England Commissioning Region,George Eliot Hospital NHS Trust,6680.0,0.0,0.0,263.0,0.0,0.0,39.0,0.0,1223.0,0.0,0.0,68.0
MSitAE-MAY-2017,NTPAL,Midlands And East Of England Commissioning Region,Greet General Practice & Urgent Care Centre,0.0,0.0,2210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,NEH06,Midlands And East Of England Commissioning Region,Haverstock Healthcare (Cheshunt Community Hospital),0.0,0.0,2218.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,RR1,Midlands And East Of England Commissioning Region,Heart Of England NHS Foundation Trust,20133.0,0.0,3801.0,3973.0,0.0,45.0,1463.0,0.0,5844.0,0.0,1339.0,2449.0
MSitAE-MAY-2017,RY4,Midlands And East Of England Commissioning Region,Hertfordshire Community NHS Trust,0.0,0.0,980.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,RGQ,Midlands And East Of England Commissioning Region,Ipswich Hospital NHS Trust,7599.0,0.0,564.0,635.0,0.0,0.0,26.0,0.0,2020.0,0.0,169.0,739.0
MSitAE-MAY-2017,RGP,Midlands And East Of England Commissioning Region,James Paget University Hospitals NHS Foundation Trust,6580.0,0.0,42.0,314.0,0.0,0.0,24.0,0.0,1294.0,0.0,0.0,517.0
MSitAE-MAY-2017,RNQ,Midlands And East Of England Commissioning Region,Kettering General Hospital NHS Foundation Trust,7661.0,0.0,0.0,1052.0,0.0,0.0,497.0,0.0,2590.0,0.0,0.0,525.0
MSitAE-MAY-2017,C82038,Midlands And East Of England Commissioning Region,Latham House Medical Practice,0.0,0.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,RY5,Midlands And East Of England Commissioning Region,Lincolnshire Community Health Services NHS Trust,0.0,0.0,13784.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,14.0,11.0
MSitAE-MAY-2017,NJS05,Midlands And East Of England Commissioning Region,Loughborough Urgent Care Centre,0.0,0.0,4340.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,RC9,Midlands And East Of England Commissioning Region,Luton And Dunstable University Hospital NHS Foundation Trust,9186.0,0.0,4415.0,144.0,0.0,0.0,0.0,0.0,2567.0,0.0,0.0,1412.0
MSitAE-MAY-2017,C82009,Midlands And East Of England Commissioning Region,Market Harborough Med.Ctr,0.0,0.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,NLO11,Midlands And East Of England Commissioning Region,Market Harborough Urgent Care Centre,0.0,0.0,751.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,NLO09,Midlands And East Of England Commissioning Region,Melton Mowbray Urgent Care Centre,0.0,0.0,615.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,RQ8,Midlands And East Of England Commissioning Region,Mid Essex Hospital Services NHS Trust,8184.0,0.0,235.0,1202.0,0.0,7.0,157.0,0.0,2327.0,0.0,0.0,532.0
MSitAE-MAY-2017,RD8,Midlands And East Of England Commissioning Region,Milton Keynes University Hospital NHS Foundation Trust,7877.0,0.0,5097.0,1025.0,0.0,18.0,142.0,0.0,1444.0,0.0,0.0,1023.0
MSitAE-MAY-2017,Y02652,Midlands And East Of England Commissioning Region,NHS Coventry Healthcare & Wic,0.0,0.0,4144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,RM1,Midlands And East Of England Commissioning Region,Norfolk And Norwich University Hospitals NHS Foundation Trust,10299.0,0.0,1138.0,887.0,0.0,1.0,315.0,0.0,2674.0,0.0,0.0,2009.0
MSitAE-MAY-2017,RGN,Midlands And East Of England Commissioning Region,North West Anglia NHS Foundation Trust,12300.0,0.0,815.0,1994.0,0.0,2.0,193.0,0.0,3177.0,0.0,1.0,1159.0
MSitAE-MAY-2017,RNS,Midlands And East Of England Commissioning Region,Northampton General Hospital NHS Trust,9123.0,1062.0,0.0,1494.0,0.0,0.0,559.0,0.0,2755.0,0.0,0.0,1031.0
MSitAE-MAY-2017,NMH01,Midlands And East Of England Commissioning Region,Norwich Practices Ltd,0.0,0.0,6051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,NR3,Midlands And East Of England Commissioning Region,Nottingham Citycare Partnership,0.0,0.0,4590.0,0.0,0.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,RX1,Midlands And East Of England Commissioning Region,Nottingham University Hospitals NHS Trust,15608.0,1557.0,223.0,3437.0,19.0,1.0,905.0,0.0,4040.0,0.0,0.0,2557.0
MSitAE-MAY-2017,NLO10,Midlands And East Of England Commissioning Region,Oadby & Wigston Urgent Care Centre,0.0,0.0,3183.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,C82010,Midlands And East Of England Commissioning Region,Oakham Medical Practice,0.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,NLO12,Midlands And East Of England Commissioning Region,Oakham Urgent Care Centre,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,Y02428,Midlands And East Of England Commissioning Region,Putnoe Medical Centre Walk In Centre,0.0,0.0,2455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,RXK,Midlands And East Of England Commissioning Region,Sandwell And West Birmingham Hospitals NHS Trust,15314.0,1235.0,2704.0,3510.0,39.0,0.0,307.0,0.0,3190.0,30.0,0.0,568.0
MSitAE-MAY-2017,RK5,Midlands And East Of England Commissioning Region,Sherwood Forest Hospitals NHS Foundation Trust,8676.0,0.0,4576.0,561.0,0.0,29.0,22.0,1.0,2361.0,0.0,20.0,588.0
MSitAE-MAY-2017,RXW,Midlands And East Of England Commissioning Region,Shrewsbury And Telford Hospital NHS Trust,10732.0,0.0,1374.0,2722.0,0.0,0.0,1014.0,0.0,2339.0,0.0,0.0,2034.0
MSitAE-MAY-2017,R1D,Midlands And East Of England Commissioning Region,Shropshire Community Health NHS Trust,0.0,0.0,2282.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,21.0
MSitAE-MAY-2017,Y02615,Midlands And East Of England Commissioning Region,South Birmingham GP Walk In Centre,0.0,0.0,5596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,RJC,Midlands And East Of England Commissioning Region,South Warwickshire NHS Foundation Trust,5672.0,0.0,702.0,349.0,0.0,0.0,12.0,0.0,1768.0,0.0,0.0,313.0
MSitAE-MAY-2017,RAJ,Midlands And East Of England Commissioning Region,Southend University Hospital NHS Foundation Trust,8733.0,0.0,0.0,721.0,0.0,0.0,0.0,0.0,2314.0,0.0,0.0,687.0
MSitAE-MAY-2017,Y02470,Midlands And East Of England Commissioning Region,Ssafa Care Walk-In-Centre,0.0,0.0,2129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,Y02961,Midlands And East Of England Commissioning Region,Summerfield GP Surg & Urgent Care Centre,0.0,0.0,3288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,RNA,Midlands And East Of England Commissioning Region,The Dudley Group NHS Foundation Trust,9013.0,0.0,6204.0,1208.0,0.0,2.0,57.0,0.0,2514.0,0.0,0.0,989.0
MSitAE-MAY-2017,RQW,Midlands And East Of England Commissioning Region,The Princess Alexandra Hospital NHS Trust,8649.0,0.0,0.0,1897.0,0.0,0.0,469.0,0.0,2017.0,0.0,0.0,527.0
MSitAE-MAY-2017,RCX,Midlands And East Of England Commissioning Region,"The Queen Elizabeth Hospital, King's Lynn, NHS Foundation Trust",5699.0,0.0,0.0,512.0,0.0,0.0,170.0,0.0,2184.0,0.0,0.0,826.0
MSitAE-MAY-2017,RL1,Midlands And East Of England Commissioning Region,The Robert Jones And Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
MSitAE-MAY-2017,RL4,Midlands And East Of England Commissioning Region,The Royal Wolverhampton NHS Trust,11858.0,0.0,9165.0,1148.0,0.0,88.0,93.0,0.0,2726.0,0.0,0.0,1066.0
MSitAE-MAY-2017,RWD,Midlands And East Of England Commissioning Region,United Lincolnshire Hospitals NHS Trust,13237.0,0.0,0.0,3063.0,0.0,0.0,286.0,0.0,3433.0,0.0,0.0,1083.0
MSitAE-MAY-2017,RRK,Midlands And East Of England Commissioning Region,University Hospitals Birmingham NHS Foundation Trust,10122.0,0.0,0.0,1558.0,0.0,0.0,308.0,0.0,2846.0,0.0,0.0,1232.0
MSitAE-MAY-2017,RKB,Midlands And East Of England Commissioning Region,University Hospitals Coventry And Warwickshire NHS Trust,12090.0,1982.0,2349.0,3288.0,26.0,2.0,516.0,0.0,4155.0,95.0,4.0,581.0
MSitAE-MAY-2017,RWE,Midlands And East Of England Commissioning Region,University Hospitals Of Leicester NHS Trust,18691.0,1749.0,0.0,4813.0,40.0,0.0,579.0,0.0,4167.0,11.0,0.0,4120.0
MSitAE-MAY-2017,RJE,Midlands And East Of England Commissioning Region,University Hospitals Of North Midlands NHS Trust,15618.0,405.0,4996.0,4273.0,0.0,41.0,1012.0,0.0,4730.0,0.0,0.0,2755.0
MSitAE-MAY-2017,RBK,Midlands And East Of England Commissioning Region,Walsall Healthcare NHS Trust,6453.0,0.0,3558.0,1841.0,0.0,0.0,434.0,1.0,1990.0,0.0,0.0,755.0
MSitAE-MAY-2017,ATQ02,Midlands And East Of England Commissioning Region,Walsall Urgent Care Centre (Community Site),0.0,0.0,3879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,RWG,Midlands And East Of England Commissioning Region,West Hertfordshire Hospitals NHS Trust,8003.0,0.0,4023.0,1913.0,0.0,8.0,509.0,0.0,2695.0,0.0,0.0,688.0
MSitAE-MAY-2017,RGR,Midlands And East Of England Commissioning Region,West Suffolk NHS Foundation Trust,5971.0,0.0,0.0,319.0,0.0,0.0,3.0,0.0,1992.0,0.0,0.0,424.0
MSitAE-MAY-2017,RWP,Midlands And East Of England Commissioning Region,Worcestershire Acute Hospitals NHS Trust,10386.0,0.0,5851.0,2813.0,0.0,0.0,1054.0,6.0,3144.0,0.0,0.0,863.0
MSitAE-MAY-2017,RLQ,Midlands And East Of England Commissioning Region,Wye Valley NHS Trust,4747.0,0.0,3281.0,912.0,0.0,0.0,117.0,0.0,1130.0,0.0,0.0,378.0
MSitAE-MAY-2017,REM,North Of England Commissioning Region,Aintree University Hospital NHS Foundation Trust,7422.0,0.0,7094.0,3081.0,0.0,0.0,1068.0,9.0,2481.0,0.0,0.0,790.0
MSitAE-MAY-2017,RCF,North Of England Commissioning Region,Airedale NHS Foundation Trust,5764.0,0.0,0.0,361.0,0.0,0.0,35.0,0.0,1060.0,0.0,0.0,807.0
MSitAE-MAY-2017,RBS,North Of England Commissioning Region,Alder Hey Children's NHS Foundation Trust,5175.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,984.0,0.0,0.0,301.0
MSitAE-MAY-2017,NNF70,North Of England Commissioning Region,Alfred Bean Hospital,0.0,0.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,RFF,North Of England Commissioning Region,Barnsley Hospital NHS Foundation Trust,7334.0,0.0,0.0,651.0,0.0,0.0,56.0,0.0,2181.0,0.0,0.0,589.0
MSitAE-MAY-2017,RXL,North Of England Commissioning Region,Blackpool Teaching Hospitals NHS Foundation Trust,7588.0,0.0,9353.0,2541.0,0.0,6.0,902.0,0.0,2244.0,0.0,0.0,956.0
MSitAE-MAY-2017,RMC,North Of England Commissioning Region,Bolton NHS Foundation Trust,9081.0,0.0,1081.0,1384.0,0.0,2.0,306.0,0.0,2235.0,0.0,24.0,718.0
MSitAE-MAY-2017,RAE,North Of England Commissioning Region,Bradford Teaching Hospitals NHS Foundation Trust,12000.0,0.0,0.0,2175.0,0.0,0.0,180.0,0.0,3160.0,0.0,0.0,1108.0
MSitAE-MAY-2017,NNF09,North Of England Commissioning Region,Bransholme Health Centre,0.0,0.0,1915.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,RY2,North Of England Commissioning Region,Bridgewater Community Healthcare NHS Foundation Trust,0.0,0.0,7734.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,RWY,North Of England Commissioning Region,Calderdale And Huddersfield NHS Foundation Trust,13267.0,0.0,0.0,1975.0,0.0,0.0,93.0,0.0,2849.0,0.0,0.0,1356.0
MSitAE-MAY-2017,RW3,North Of England Commissioning Region,Central Manchester University Hospitals NHS Foundation Trust,12976.0,3576.0,10208.0,1667.0,7.0,33.0,495.0,0.0,3701.0,161.0,122.0,608.0
MSitAE-MAY-2017,RLN,North Of England Commissioning Region,City Hospitals Sunderland NHS Foundation Trust,8083.0,2464.0,3074.0,831.0,11.0,4.0,67.0,0.0,2633.0,41.0,0.0,888.0
MSitAE-MAY-2017,RJR,North Of England Commissioning Region,Countess Of Chester Hospital NHS Foundation Trust,6438.0,0.0,502.0,1035.0,0.0,34.0,460.0,0.0,1579.0,0.0,0.0,612.0
MSitAE-MAY-2017,RXP,North Of England Commissioning Region,County Durham And Darlington NHS Foundation Trust,11592.0,0.0,7678.0,1772.0,0.0,0.0,363.0,0.0,3427.0,0.0,0.0,1630.0
MSitAE-MAY-2017,RNN,North Of England Commissioning Region,Cumbria Partnership NHS Foundation Trust,0.0,0.0,2236.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,RP5,North Of England Commissioning Region,Doncaster And Bassetlaw Teaching Hospitals NHS Foundation Trust,11430.0,0.0,2966.0,1239.0,0.0,0.0,175.0,0.0,3351.0,0.0,236.0,994.0
MSitAE-MAY-2017,RJN,North Of England Commissioning Region,East Cheshire NHS Trust,4238.0,0.0,260.0,617.0,0.0,0.0,26.0,0.0,979.0,0.0,0.0,289.0
MSitAE-MAY-2017,RXR,North Of England Commissioning Region,East Lancashire Hospitals NHS Trust,9443.0,0.0,8349.0,2646.0,0.0,314.0,383.0,5.0,3286.0,0.0,26.0,1313.0
MSitAE-MAY-2017,NNF28,North Of England Commissioning Region,Freedom Centre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,RR7,North Of England Commissioning Region,Gateshead Health NHS Foundation Trust,7479.0,0.0,2632.0,352.0,0.0,0.0,53.0,0.0,1526.0,0.0,0.0,379.0
MSitAE-MAY-2017,RCD,North Of England Commissioning Region,Harrogate And District NHS Foundation Trust,4364.0,0.0,934.0,229.0,0.0,0.0,12.0,0.0,1027.0,0.0,0.0,625.0
MSitAE-MAY-2017,NNF99,North Of England Commissioning Region,Hornsea Cottage Hospital,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,RWA,North Of England Commissioning Region,Hull And East Yorkshire Hospitals NHS Trust,11839.0,0.0,1450.0,993.0,0.0,5.0,233.0,0.0,3365.0,0.0,0.0,1365.0
MSitAE-MAY-2017,RV9,North Of England Commissioning Region,Humber NHS Foundation Trust,0.0,0.0,704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,RXN,North Of England Commissioning Region,Lancashire Teaching Hospitals NHS Foundation Trust,5895.0,0.0,6951.0,1251.0,0.0,107.0,147.0,0.0,1840.0,0.0,379.0,1436.0
MSitAE-MAY-2017,Y01231,North Of England Commissioning Region,Lcd-Leeds-Ooh,0.0,0.0,2571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,RR8,North Of England Commissioning Region,Leeds Teaching Hospitals NHS Trust,18560.0,0.0,2500.0,2466.0,0.0,0.0,668.0,0.0,5512.0,0.0,0.0,1346.0
MSitAE-MAY-2017,Y02875,North Of England Commissioning Region,Lindley House Health Centre,0.0,0.0,4247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,RY1,North Of England Commissioning Region,Liverpool Community Health NHS Trust,0.0,0.0,2181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,RBQ,North Of England Commissioning Region,Liverpool Heart And Chest Hospital NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.0
MSitAE-MAY-2017,REP,North Of England Commissioning Region,Liverpool Women's NHS Foundation Trust,0.0,1090.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,105.0,0.0,39.0
MSitAE-MAY-2017,Y01069,North Of England Commissioning Region,Local Care Direct Ooh,0.0,0.0,3357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,RW4,North Of England Commissioning Region,Mersey Care NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0
MSitAE-MAY-2017,RBT,North Of England Commissioning Region,Mid Cheshire Hospitals NHS Foundation Trust,6203.0,0.0,1687.0,736.0,0.0,0.0,5.0,0.0,1959.0,0.0,0.0,1019.0
MSitAE-MAY-2017,RXF,North Of England Commissioning Region,Mid Yorkshire Hospitals NHS Trust,20853.0,0.0,0.0,2793.0,0.0,0.0,1037.0,1.0,4875.0,0.0,0.0,1134.0
MSitAE-MAY-2017,RNL,North Of England Commissioning Region,North Cumbria University Hospitals NHS Trust,7696.0,0.0,0.0,784.0,0.0,0.0,223.0,0.0,2109.0,0.0,0.0,832.0
MSitAE-MAY-2017,RVW,North Of England Commissioning Region,North Tees And Hartlepool NHS Foundation Trust,4003.0,0.0,9445.0,242.0,0.0,12.0,21.0,0.0,1533.0,0.0,395.0,2066.0
MSitAE-MAY-2017,RTV,North Of England Commissioning Region,North West Boroughs Healthcare NHS Foundation Trust,0.0,0.0,1958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,NLO01,North Of England Commissioning Region,Northern Doctors Urgent Care,0.0,0.0,6966.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,RJL,North Of England Commissioning Region,Northern Lincolnshire And Goole NHS Foundation Trust,11583.0,0.0,1488.0,1933.0,0.0,1.0,351.0,0.0,2429.0,0.0,1.0,488.0
MSitAE-MAY-2017,RTF,North Of England Commissioning Region,Northumbria Healthcare NHS Foundation Trust,8136.0,0.0,8969.0,1199.0,0.0,49.0,0.0,0.0,4051.0,0.0,31.0,528.0
MSitAE-MAY-2017,RW6,North Of England Commissioning Region,Pennine Acute Hospitals NHS Trust,23670.0,0.0,4587.0,3700.0,0.0,137.0,683.0,9.0,5705.0,0.0,113.0,1466.0
MSitAE-MAY-2017,RT2,North Of England Commissioning Region,Pennine Care NHS Foundation Trust,0.0,0.0,3189.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,AC008,North Of England Commissioning Region,Rossendale Minor Injuries Unit,0.0,0.0,1178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,RQ6,North Of England Commissioning Region,Royal Liverpool And Broadgreen University Hospitals NHS Trust,7951.0,1597.0,11119.0,2537.0,4.0,0.0,0.0,0.0,2294.0,29.0,0.0,866.0
MSitAE-MAY-2017,RM3,North Of England Commissioning Region,Salford Royal NHS Foundation Trust,8810.0,0.0,0.0,1579.0,0.0,0.0,360.0,0.0,2757.0,0.0,0.0,398.0
MSitAE-MAY-2017,AXT02,North Of England Commissioning Region,Shakespeare Walk-In Centre,0.0,0.0,3100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,RCU,North Of England Commissioning Region,Sheffield Children's NHS Foundation Trust,4983.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,698.0,0.0,0.0,436.0
MSitAE-MAY-2017,RHQ,North Of England Commissioning Region,Sheffield Teaching Hospitals NHS Foundation Trust,9498.0,1196.0,7179.0,1582.0,0.0,0.0,323.0,0.0,2887.0,0.0,5.0,2722.0
MSitAE-MAY-2017,RTR,North Of England Commissioning Region,South Tees Hospitals NHS Foundation Trust,11022.0,0.0,2378.0,678.0,0.0,0.0,250.0,0.0,1932.0,0.0,20.0,2250.0
MSitAE-MAY-2017,RE9,North Of England Commissioning Region,South Tyneside NHS Foundation Trust,5059.0,0.0,1006.0,188.0,0.0,0.0,12.0,0.0,1210.0,0.0,0.0,22.0
MSitAE-MAY-2017,RXG,North Of England Commissioning Region,South West Yorkshire Partnership NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0
MSitAE-MAY-2017,RVY,North Of England Commissioning Region,Southport And Ormskirk Hospital NHS Trust,6720.0,0.0,2805.0,967.0,0.0,43.0,129.0,9.0,1892.0,0.0,0.0,65.0
MSitAE-MAY-2017,RBN,North Of England Commissioning Region,St Helens And Knowsley Hospital Services NHS Trust,9250.0,0.0,5688.0,2181.0,0.0,39.0,396.0,0.0,3667.0,0.0,0.0,1029.0
MSitAE-MAY-2017,RWJ,North Of England Commissioning Region,Stockport NHS Foundation Trust,8414.0,0.0,0.0,1122.0,0.0,0.0,223.0,0.0,2703.0,0.0,0.0,1032.0
MSitAE-MAY-2017,RMP,North Of England Commissioning Region,Tameside And Glossop Integrated Care NHS Foundation Trust,7695.0,0.0,0.0,1195.0,0.0,0.0,220.0,0.0,1845.0,0.0,0.0,258.0
MSitAE-MAY-2017,RBV,North Of England Commissioning Region,The Christie NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0
MSitAE-MAY-2017,RTD,North Of England Commissioning Region,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,10983.0,1881.0,4671.0,1177.0,35.0,0.0,59.0,0.0,2196.0,19.0,2.0,2482.0
MSitAE-MAY-2017,RFR,North Of England Commissioning Region,The Rotherham NHS Foundation Trust,6441.0,0.0,4280.0,1278.0,0.0,0.0,216.0,0.0,1598.0,0.0,0.0,383.0
MSitAE-MAY-2017,RET,North Of England Commissioning Region,The Walton Centre NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0
MSitAE-MAY-2017,RM2,North Of England Commissioning Region,University Hospital Of South Manchester NHS Foundation Trust,8569.0,0.0,0.0,632.0,0.0,0.0,207.0,0.0,2537.0,0.0,0.0,883.0
MSitAE-MAY-2017,RTX,North Of England Commissioning Region,University Hospitals Of Morecambe Bay NHS Foundation Trust,7821.0,0.0,1791.0,1336.0,0.0,62.0,161.0,6.0,2096.0,0.0,60.0,998.0
MSitAE-MAY-2017,RWW,North Of England Commissioning Region,Warrington And Halton Hospitals NHS Foundation Trust,7119.0,0.0,4092.0,797.0,0.0,9.0,252.0,0.0,2772.0,0.0,0.0,438.0
MSitAE-MAY-2017,RY7,North Of England Commissioning Region,Wirral Community NHS Foundation Trust,0.0,0.0,4723.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,RBL,North Of England Commissioning Region,Wirral University Teaching Hospital NHS Foundation Trust,8270.0,0.0,2491.0,2120.0,0.0,54.0,785.0,0.0,2491.0,0.0,0.0,1408.0
MSitAE-MAY-2017,NNF18,North Of England Commissioning Region,Withernsea Hospital,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,AJN,North Of England Commissioning Region,Workington Health Limited,0.0,0.0,494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,RRF,North Of England Commissioning Region,"Wrightington, Wigan And Leigh NHS Foundation Trust",7706.0,0.0,0.0,716.0,0.0,0.0,6.0,0.0,2124.0,0.0,0.0,310.0
MSitAE-MAY-2017,RCB,North Of England Commissioning Region,York Teaching Hospital NHS Foundation Trust,9531.0,0.0,7327.0,1958.0,0.0,60.0,362.0,3.0,3527.0,0.0,0.0,1501.0
MSitAE-MAY-2017,RTK,South Of England Commissioning Region,Ashford And St Peter's Hospitals NHS Foundation Trust,8725.0,0.0,1569.0,1186.0,0.0,0.0,201.0,0.0,2037.0,0.0,0.0,251.0
MSitAE-MAY-2017,Y02688,South Of England Commissioning Region,Ashford Health Centre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,NTV0B,South Of England Commissioning Region,Ashford Walk-In-Centre,0.0,0.0,3316.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,NQT10,South Of England Commissioning Region,Assura Reading Llp,0.0,0.0,3703.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,RWX,South Of England Commissioning Region,Berkshire Healthcare NHS Foundation Trust,0.0,0.0,5983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,Y04538,South Of England Commissioning Region,Bracknell Urgent Care Centre Wic,0.0,0.0,3404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-MAY-2017,RXH,South Of England Commissioning Region,Brighton And Sussex University Hospitals NHS Trust,12891.0,1113.0,0.0,1692.0,1.0,0.0,626.0,0.0,3629.0,19.0,0.0,541.0
