Code,Provider Description,SNOMED-CT,SNOMED-CT Description,Total,Year,Month
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,13791008,Asthenia (finding),3395,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,14380007,Foreign body in mouth (disorder),200,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,14760008,Constipation (finding),260,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,15188001,Hearing loss (disorder),55,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,161152002,Social problem (finding),495,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,161887000,Spontaneous bruising (disorder),25,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,161891005,Backache (finding),1475,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,162214009,Crying infant (finding),120,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,162356005,Earache symptom (finding),640,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,162784002,Unilateral leg edema (situation),370,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,170720001,Follow-up ophthalmological assessment (regime/therapy),11955,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,18165001,Jaundice (finding),15,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,182888003,Medication requested (situation),90,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,193462001,Insomnia (disorder),*,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,19491003,Injury of nose (disorder),270,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,20502007,Pain in scrotum (finding),500,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,21522001,Abdominal pain (finding),9435,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,21631000119105,Limb ischemia (disorder),10,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,225358003,Wound care (regime/therapy),760,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,225565007,Perineal pain (finding),90,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,230145002,Difficulty breathing (finding),2010,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,23168003,Speech dysfunction (finding),520,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,246679005,Discharge from eye (finding),105,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,247355005,Flank pain (finding),1000,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,248004009,Physical aggression (finding),70,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,248020004,Bizarre behavior (finding),170,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,248062006,Self-injurious behavior (finding),340,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,249624003,Blood in feces symptom (finding),685,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,25064002,Headache (finding),1780,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,26079004,Tremor (finding),15,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,262525000,Chest injury (disorder),1115,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,262595009,Traumatic amputation (disorder),*,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,262599003,Foreign body in respiratory tract (disorder),70,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,267036007,Dyspnea (finding),6145,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,267064002,Retention of urine (disorder),1120,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,267102003,Sore throat symptom (finding),955,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,271594007,Syncope (disorder),615,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,271771009,Joint swelling (finding),120,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,271807003,Eruption of skin (disorder),1455,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,272022009,Complaining of feeling depressed (finding),1155,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,276464002,Injury of anus (disorder),10,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,281398003,Groin mass (finding),95,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,282752000,Injury of eye region (disorder),660,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,282765009,Upper back injury (disorder),170,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,282766005,Lower back injury (disorder),1130,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,283682007,Bite - wound (disorder),1660,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,28442001,Polyuria (finding),90,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,289530006,Bleeding from vagina (finding),645,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,289610003,Vaginal problem (finding),95,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,290085007,Breast problem (finding),45,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,297982009,Skin problem (finding),2675,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,29857009,Chest pain (finding),10715,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,2999009,Injury of ear (disorder),125,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,299972003,Sting of skin (disorder),110,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,300132001,Ear discharge (finding),85,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,300528000,Penis problem (finding),240,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,3006004,Disturbance of consciousness (finding),130,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,302866003,Hypoglycemia (disorder),150,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,312608009,Laceration - injury (disorder),2130,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,312609001,Puncture wound - injury (disorder),150,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,33334006,Foreign body in digestive tract (disorder),260,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,34124000,Foreign body in vagina (disorder),35,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,3415004,Cyanosis (finding),10,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,34436003,Blood in urine (finding),405,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,371704001,Injury due to chemical exposure (disorder),30,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,371708003,Injury caused by electrical exposure (disorder),60,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,385486001,Postoperative complication (disorder),210,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,386661006,Fever (finding),3215,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,386689009,Hypothermia (finding),20,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,394616008,Unsteady gait (finding),2875,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,398979000,Pale complexion (finding),20,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,399963005,Abrasion (disorder),140,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,404640003,Dizziness (finding),1185,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,40739000,Dysphagia (disorder),65,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,40917007,Clouded consciousness (finding),1445,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,409668002,Photophobia (finding),*,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,410429000,Cardiac arrest (disorder),195,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,41652007,Pain in eye (finding),910,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,417746004,Traumatic injury (disorder),105,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,417981005,Exposure to blood and/or body fluid (event),260,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,418363000,Itching of skin (finding),45,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,421581006,Pharyngeal swelling (finding),260,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,422400008,Vomiting (disorder),1840,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,422587007,Nausea (finding),95,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,422970001,Cardiac arrest due to trauma (disorder),*,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,427461000,Near syncope (disorder),3040,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,428566005,Gestation less than 20 weeks (finding),585,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,429715006,Gestation greater than 20 weeks (finding),70,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,44077006,Numbness (finding),465,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,450724008,Injury of cervical region of back (disorder),10,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,47609003,Foreign body in esophagus (disorder),160,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,48694002,Anxiety (finding),240,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,49650001,Dysuria (finding),395,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,49727002,Cough (finding),790,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,56890008,Victim of sexual aggression (finding),10,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,57335002,"Toxic effect of gas, fumes AND/OR vapors (disorder)",85,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,60728008,Swollen abdomen (finding),45,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,60862001,Tinnitus (finding),10,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,62315008,Diarrhea (finding),540,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,63102001,Visual disturbance (disorder),320,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,65958008,Hiccoughs (finding),10,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,66214007,Substance abuse (disorder),650,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,66857006,Hemoptysis (finding),210,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,68235000,Nasal congestion (finding),25,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,6923002,Injury of perineum (disorder),20,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,7011001,Hallucinations (finding),50,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,70176004,Foreign body in rectum (disorder),20,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,70407001,Stridor (finding),170,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,713514005,Muscle weakness of limb (finding),635,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,74699008,Foreign body in nose (disorder),200,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,75441006,Foreign body in ear (disorder),460,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,75478009,Poisoning (disorder),3430,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,75705005,Red eye (disorder),135,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,762898005,Swelling of bilateral lower limbs (finding),90,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,77880009,Rectal pain (finding),125,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,78680009,"Hospital admission, emergency, direct (procedure)",10,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,79890006,Loss of appetite (finding),55,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,80313002,Palpitations (finding),1415,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,80394007,Hyperglycemia (disorder),270,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,81680005,Neck pain (finding),720,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,82271004,Injury of head (disorder),8650,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,83128009,Oliguria (finding),60,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,84387000,Asymptomatic (finding),35,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,87317003,Respiratory arrest (disorder),20,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,8765009,Hematemesis (disorder),365,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,87970004,Nonfatal submersion (disorder),30,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,90460009,Injury of neck (disorder),510,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,91175000,Seizure (finding),1490,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,93459000,Foreign body in subcutaneous tissue (disorder),485,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,95666008,Weakness of face muscles (finding),525,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,95668009,Pain in face (finding),1145,2019,April
RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,INVALID,INVALID,1805,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,102556003,Pain in upper limb (finding),215,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,10601006,Pain in lower limb (finding),325,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,125593007,Injury of face (disorder),100,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,125666000,Burn (disorder),190,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,127278005,Injury of upper extremity (disorder),1565,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,127279002,Injury of lower extremity (disorder),1565,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,128069005,Injury of abdomen (disorder),*,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,13094009,Apnea in the newborn (finding),*,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,13791008,Asthenia (finding),*,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,14380007,Foreign body in mouth (disorder),*,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,14760008,Constipation (finding),20,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,15188001,Hearing loss (disorder),20,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,161152002,Social problem (finding),*,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,161887000,Spontaneous bruising (disorder),*,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,161891005,Backache (finding),105,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,162214009,Crying infant (finding),*,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,162356005,Earache symptom (finding),200,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,162784002,Unilateral leg edema (situation),20,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,170720001,Follow-up ophthalmological assessment (regime/therapy),40,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,182888003,Medication requested (situation),30,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,19491003,Injury of nose (disorder),30,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,20502007,Pain in scrotum (finding),10,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,21522001,Abdominal pain (finding),195,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,225358003,Wound care (regime/therapy),1545,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,225565007,Perineal pain (finding),10,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,230145002,Difficulty breathing (finding),40,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,246679005,Discharge from eye (finding),40,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,247355005,Flank pain (finding),*,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,248020004,Bizarre behavior (finding),*,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,248062006,Self-injurious behavior (finding),*,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,249624003,Blood in feces symptom (finding),*,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,25064002,Headache (finding),30,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,262525000,Chest injury (disorder),120,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,262599003,Foreign body in respiratory tract (disorder),*,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,267036007,Dyspnea (finding),70,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,267064002,Retention of urine (disorder),15,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,267102003,Sore throat symptom (finding),130,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,271594007,Syncope (disorder),*,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,271771009,Joint swelling (finding),10,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,271807003,Eruption of skin (disorder),205,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,272022009,Complaining of feeling depressed (finding),*,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,281398003,Groin mass (finding),*,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,282752000,Injury of eye region (disorder),195,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,282765009,Upper back injury (disorder),15,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,282766005,Lower back injury (disorder),80,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,283682007,Bite - wound (disorder),325,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,28442001,Polyuria (finding),10,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,289530006,Bleeding from vagina (finding),15,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,29857009,Chest pain (finding),130,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,2999009,Injury of ear (disorder),15,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,299972003,Sting of skin (disorder),25,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,300132001,Ear discharge (finding),30,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,312608009,Laceration - injury (disorder),820,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,312609001,Puncture wound - injury (disorder),75,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,33334006,Foreign body in digestive tract (disorder),*,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,34124000,Foreign body in vagina (disorder),*,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,34436003,Blood in urine (finding),20,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,371704001,Injury due to chemical exposure (disorder),*,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,371708003,Injury caused by electrical exposure (disorder),*,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,385486001,Postoperative complication (disorder),20,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,386661006,Fever (finding),35,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,394616008,Unsteady gait (finding),10,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,399963005,Abrasion (disorder),180,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,404640003,Dizziness (finding),35,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,40917007,Clouded consciousness (finding),*,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,41652007,Pain in eye (finding),90,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,417981005,Exposure to blood and/or body fluid (event),*,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,418363000,Itching of skin (finding),*,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,422400008,Vomiting (disorder),10,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,422587007,Nausea (finding),*,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,427461000,Near syncope (disorder),10,2019,April
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,428566005,Gestation less than 20 weeks (finding),*,2019,April
