Code,Provider Description,SNOMED-CT,SNOMED-CT Description,Total,Year,Month
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,427461000,Near syncope (disorder),3665,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,428566005,Gestation less than 20 weeks (finding),1545,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,429715006,Gestation greater than 20 weeks (finding),85,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,44077006,Numbness (finding),185,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,450724008,Injury of cervical region of back (disorder),20,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,47609003,Foreign body in esophagus (disorder),80,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,48694002,Anxiety (finding),275,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,49650001,Dysuria (finding),665,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,49727002,Cough (finding),35,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,56890008,Victim of sexual aggression (finding),*,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,57335002,"Toxic effect of gas, fumes AND/OR vapors (disorder)",55,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,60728008,Swollen abdomen (finding),60,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,60862001,Tinnitus (finding),15,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,62315008,Diarrhea (finding),605,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,63102001,Visual disturbance (disorder),3995,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,65958008,Hiccoughs (finding),*,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,66214007,Substance abuse (disorder),2265,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,66857006,Hemoptysis (finding),155,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,68235000,Nasal congestion (finding),35,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,6923002,Injury of perineum (disorder),80,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,7011001,Hallucinations (finding),65,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,70176004,Foreign body in rectum (disorder),30,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,70407001,Stridor (finding),250,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,713514005,Muscle weakness of limb (finding),580,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,74699008,Foreign body in nose (disorder),225,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,75441006,Foreign body in ear (disorder),345,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,75478009,Poisoning (disorder),750,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,75705005,Red eye (disorder),4900,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,762898005,Swelling of bilateral lower limbs (finding),50,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,77880009,Rectal pain (finding),130,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,78680009,"Hospital admission, emergency, direct (procedure)",3900,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,79890006,Loss of appetite (finding),135,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,80313002,Palpitations (finding),1995,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,80394007,Hyperglycemia (disorder),465,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,81680005,Neck pain (finding),250,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,82271004,Injury of head (disorder),9060,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,83128009,Oliguria (finding),115,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,87317003,Respiratory arrest (disorder),25,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,8765009,Hematemesis (disorder),440,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,87970004,Nonfatal submersion (disorder),*,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,90460009,Injury of neck (disorder),560,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,91175000,Seizure (finding),2285,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,93459000,Foreign body in subcutaneous tissue (disorder),350,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,95666008,Weakness of face muscles (finding),420,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,95668009,Pain in face (finding),1110,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,INVALID,INVALID,2090,2020,April
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,NOT SUBMITTED,NOT SUBMITTED,3695,2020,April
AXT,ONE MEDICAL GROUP LIMITED,102556003,Pain in upper limb (finding),1155,2020,April
AXT,ONE MEDICAL GROUP LIMITED,10601006,Pain in lower limb (finding),2170,2020,April
AXT,ONE MEDICAL GROUP LIMITED,125593007,Injury of face (disorder),535,2020,April
AXT,ONE MEDICAL GROUP LIMITED,125666000,Burn (disorder),585,2020,April
AXT,ONE MEDICAL GROUP LIMITED,127278005,Injury of upper extremity (disorder),4985,2020,April
AXT,ONE MEDICAL GROUP LIMITED,127279002,Injury of lower extremity (disorder),4690,2020,April
AXT,ONE MEDICAL GROUP LIMITED,128069005,Injury of abdomen (disorder),370,2020,April
AXT,ONE MEDICAL GROUP LIMITED,13791008,Asthenia (finding),515,2020,April
AXT,ONE MEDICAL GROUP LIMITED,14380007,Foreign body in mouth (disorder),10,2020,April
AXT,ONE MEDICAL GROUP LIMITED,14760008,Constipation (finding),200,2020,April
AXT,ONE MEDICAL GROUP LIMITED,15188001,Hearing loss (disorder),190,2020,April
AXT,ONE MEDICAL GROUP LIMITED,161152002,Social problem (finding),*,2020,April
AXT,ONE MEDICAL GROUP LIMITED,161887000,Spontaneous bruising (disorder),*,2020,April
AXT,ONE MEDICAL GROUP LIMITED,161891005,Backache (finding),1905,2020,April
AXT,ONE MEDICAL GROUP LIMITED,162214009,Crying infant (finding),50,2020,April
AXT,ONE MEDICAL GROUP LIMITED,162356005,Earache symptom (finding),2120,2020,April
AXT,ONE MEDICAL GROUP LIMITED,162784002,Unilateral leg edema (situation),370,2020,April
AXT,ONE MEDICAL GROUP LIMITED,170720001,Follow-up ophthalmological assessment (regime/therapy),1185,2020,April
AXT,ONE MEDICAL GROUP LIMITED,182888003,Medication requested (situation),100,2020,April
AXT,ONE MEDICAL GROUP LIMITED,193462001,Insomnia (disorder),10,2020,April
AXT,ONE MEDICAL GROUP LIMITED,19491003,Injury of nose (disorder),*,2020,April
AXT,ONE MEDICAL GROUP LIMITED,20502007,Pain in scrotum (finding),190,2020,April
AXT,ONE MEDICAL GROUP LIMITED,21522001,Abdominal pain (finding),2760,2020,April
AXT,ONE MEDICAL GROUP LIMITED,21631000119105,Limb ischemia (disorder),*,2020,April
AXT,ONE MEDICAL GROUP LIMITED,225358003,Wound care (regime/therapy),545,2020,April
AXT,ONE MEDICAL GROUP LIMITED,225565007,Perineal pain (finding),70,2020,April
AXT,ONE MEDICAL GROUP LIMITED,230145002,Difficulty breathing (finding),900,2020,April
AXT,ONE MEDICAL GROUP LIMITED,23168003,Speech dysfunction (finding),*,2020,April
AXT,ONE MEDICAL GROUP LIMITED,246679005,Discharge from eye (finding),*,2020,April
AXT,ONE MEDICAL GROUP LIMITED,247355005,Flank pain (finding),410,2020,April
AXT,ONE MEDICAL GROUP LIMITED,248004009,Physical aggression (finding),*,2020,April
AXT,ONE MEDICAL GROUP LIMITED,248020004,Bizarre behavior (finding),15,2020,April
AXT,ONE MEDICAL GROUP LIMITED,248062006,Self-injurious behavior (finding),10,2020,April
AXT,ONE MEDICAL GROUP LIMITED,249624003,Blood in feces symptom (finding),165,2020,April
AXT,ONE MEDICAL GROUP LIMITED,25064002,Headache (finding),675,2020,April
AXT,ONE MEDICAL GROUP LIMITED,26079004,Tremor (finding),*,2020,April
AXT,ONE MEDICAL GROUP LIMITED,262525000,Chest injury (disorder),20,2020,April
AXT,ONE MEDICAL GROUP LIMITED,262599003,Foreign body in respiratory tract (disorder),20,2020,April
AXT,ONE MEDICAL GROUP LIMITED,267036007,Dyspnea (finding),465,2020,April
AXT,ONE MEDICAL GROUP LIMITED,267064002,Retention of urine (disorder),85,2020,April
AXT,ONE MEDICAL GROUP LIMITED,267102003,Sore throat symptom (finding),1275,2020,April
AXT,ONE MEDICAL GROUP LIMITED,271594007,Syncope (disorder),80,2020,April
AXT,ONE MEDICAL GROUP LIMITED,271771009,Joint swelling (finding),110,2020,April
AXT,ONE MEDICAL GROUP LIMITED,271807003,Eruption of skin (disorder),2645,2020,April
AXT,ONE MEDICAL GROUP LIMITED,272022009,Complaining of feeling depressed (finding),*,2020,April
AXT,ONE MEDICAL GROUP LIMITED,276464002,Injury of anus (disorder),*,2020,April
AXT,ONE MEDICAL GROUP LIMITED,281398003,Groin mass (finding),70,2020,April
AXT,ONE MEDICAL GROUP LIMITED,282752000,Injury of eye region (disorder),205,2020,April
AXT,ONE MEDICAL GROUP LIMITED,282765009,Upper back injury (disorder),40,2020,April
AXT,ONE MEDICAL GROUP LIMITED,282766005,Lower back injury (disorder),255,2020,April
AXT,ONE MEDICAL GROUP LIMITED,283682007,Bite - wound (disorder),810,2020,April
AXT,ONE MEDICAL GROUP LIMITED,28442001,Polyuria (finding),625,2020,April
AXT,ONE MEDICAL GROUP LIMITED,289530006,Bleeding from vagina (finding),175,2020,April
AXT,ONE MEDICAL GROUP LIMITED,289610003,Vaginal problem (finding),295,2020,April
AXT,ONE MEDICAL GROUP LIMITED,290085007,Breast problem (finding),160,2020,April
AXT,ONE MEDICAL GROUP LIMITED,297982009,Skin problem (finding),4220,2020,April
AXT,ONE MEDICAL GROUP LIMITED,29857009,Chest pain (finding),1535,2020,April
AXT,ONE MEDICAL GROUP LIMITED,2999009,Injury of ear (disorder),15,2020,April
AXT,ONE MEDICAL GROUP LIMITED,299972003,Sting of skin (disorder),90,2020,April
AXT,ONE MEDICAL GROUP LIMITED,300132001,Ear discharge (finding),170,2020,April
AXT,ONE MEDICAL GROUP LIMITED,300528000,Penis problem (finding),225,2020,April
AXT,ONE MEDICAL GROUP LIMITED,3006004,Disturbance of consciousness (finding),*,2020,April
AXT,ONE MEDICAL GROUP LIMITED,312608009,Laceration - injury (disorder),1625,2020,April
AXT,ONE MEDICAL GROUP LIMITED,312609001,Puncture wound - injury (disorder),210,2020,April
AXT,ONE MEDICAL GROUP LIMITED,33334006,Foreign body in digestive tract (disorder),55,2020,April
AXT,ONE MEDICAL GROUP LIMITED,34124000,Foreign body in vagina (disorder),10,2020,April
AXT,ONE MEDICAL GROUP LIMITED,3415004,Cyanosis (finding),10,2020,April
AXT,ONE MEDICAL GROUP LIMITED,34436003,Blood in urine (finding),280,2020,April
AXT,ONE MEDICAL GROUP LIMITED,371704001,Injury due to chemical exposure (disorder),25,2020,April
AXT,ONE MEDICAL GROUP LIMITED,371708003,Injury caused by electrical exposure (disorder),10,2020,April
AXT,ONE MEDICAL GROUP LIMITED,385486001,Postoperative complication (disorder),30,2020,April
AXT,ONE MEDICAL GROUP LIMITED,386661006,Fever (finding),465,2020,April
AXT,ONE MEDICAL GROUP LIMITED,394616008,Unsteady gait (finding),25,2020,April
AXT,ONE MEDICAL GROUP LIMITED,398979000,Pale complexion (finding),*,2020,April
AXT,ONE MEDICAL GROUP LIMITED,399963005,Abrasion (disorder),195,2020,April
AXT,ONE MEDICAL GROUP LIMITED,404640003,Dizziness (finding),740,2020,April
AXT,ONE MEDICAL GROUP LIMITED,40917007,Clouded consciousness (finding),40,2020,April
AXT,ONE MEDICAL GROUP LIMITED,41652007,Pain in eye (finding),30,2020,April
AXT,ONE MEDICAL GROUP LIMITED,417746004,Traumatic injury (disorder),15,2020,April
AXT,ONE MEDICAL GROUP LIMITED,417981005,Exposure to blood and/or body fluid (event),*,2020,April
AXT,ONE MEDICAL GROUP LIMITED,418363000,Itching of skin (finding),80,2020,April
AXT,ONE MEDICAL GROUP LIMITED,422400008,Vomiting (disorder),295,2020,April
AXT,ONE MEDICAL GROUP LIMITED,422587007,Nausea (finding),65,2020,April
AXT,ONE MEDICAL GROUP LIMITED,427461000,Near syncope (disorder),85,2020,April
AXT,ONE MEDICAL GROUP LIMITED,428566005,Gestation less than 20 weeks (finding),410,2020,April
AXT,ONE MEDICAL GROUP LIMITED,429715006,Gestation greater than 20 weeks (finding),95,2020,April
AXT,ONE MEDICAL GROUP LIMITED,44077006,Numbness (finding),135,2020,April
AXT,ONE MEDICAL GROUP LIMITED,450724008,Injury of cervical region of back (disorder),*,2020,April
AXT,ONE MEDICAL GROUP LIMITED,47609003,Foreign body in esophagus (disorder),30,2020,April
AXT,ONE MEDICAL GROUP LIMITED,48694002,Anxiety (finding),775,2020,April
AXT,ONE MEDICAL GROUP LIMITED,49650001,Dysuria (finding),1765,2020,April
AXT,ONE MEDICAL GROUP LIMITED,49727002,Cough (finding),725,2020,April
AXT,ONE MEDICAL GROUP LIMITED,57335002,"Toxic effect of gas, fumes AND/OR vapors (disorder)",*,2020,April
AXT,ONE MEDICAL GROUP LIMITED,60728008,Swollen abdomen (finding),20,2020,April
AXT,ONE MEDICAL GROUP LIMITED,60862001,Tinnitus (finding),35,2020,April
AXT,ONE MEDICAL GROUP LIMITED,62315008,Diarrhea (finding),195,2020,April
AXT,ONE MEDICAL GROUP LIMITED,63102001,Visual disturbance (disorder),70,2020,April
AXT,ONE MEDICAL GROUP LIMITED,65958008,Hiccoughs (finding),*,2020,April
AXT,ONE MEDICAL GROUP LIMITED,66214007,Substance abuse (disorder),20,2020,April
AXT,ONE MEDICAL GROUP LIMITED,66857006,Hemoptysis (finding),45,2020,April
AXT,ONE MEDICAL GROUP LIMITED,68235000,Nasal congestion (finding),75,2020,April
AXT,ONE MEDICAL GROUP LIMITED,6923002,Injury of perineum (disorder),20,2020,April
AXT,ONE MEDICAL GROUP LIMITED,7011001,Hallucinations (finding),10,2020,April
AXT,ONE MEDICAL GROUP LIMITED,70176004,Foreign body in rectum (disorder),*,2020,April
AXT,ONE MEDICAL GROUP LIMITED,70407001,Stridor (finding),110,2020,April
AXT,ONE MEDICAL GROUP LIMITED,713514005,Muscle weakness of limb (finding),115,2020,April
AXT,ONE MEDICAL GROUP LIMITED,74699008,Foreign body in nose (disorder),40,2020,April
AXT,ONE MEDICAL GROUP LIMITED,75441006,Foreign body in ear (disorder),190,2020,April
AXT,ONE MEDICAL GROUP LIMITED,75478009,Poisoning (disorder),15,2020,April
AXT,ONE MEDICAL GROUP LIMITED,75705005,Red eye (disorder),45,2020,April
AXT,ONE MEDICAL GROUP LIMITED,762898005,Swelling of bilateral lower limbs (finding),95,2020,April
AXT,ONE MEDICAL GROUP LIMITED,77880009,Rectal pain (finding),90,2020,April
AXT,ONE MEDICAL GROUP LIMITED,78680009,"Hospital admission, emergency, direct (procedure)",*,2020,April
AXT,ONE MEDICAL GROUP LIMITED,79890006,Loss of appetite (finding),55,2020,April
AXT,ONE MEDICAL GROUP LIMITED,80313002,Palpitations (finding),350,2020,April
AXT,ONE MEDICAL GROUP LIMITED,80394007,Hyperglycemia (disorder),10,2020,April
AXT,ONE MEDICAL GROUP LIMITED,81680005,Neck pain (finding),335,2020,April
AXT,ONE MEDICAL GROUP LIMITED,82271004,Injury of head (disorder),980,2020,April
AXT,ONE MEDICAL GROUP LIMITED,83128009,Oliguria (finding),15,2020,April
AXT,ONE MEDICAL GROUP LIMITED,8765009,Hematemesis (disorder),15,2020,April
AXT,ONE MEDICAL GROUP LIMITED,87970004,Nonfatal submersion (disorder),*,2020,April
AXT,ONE MEDICAL GROUP LIMITED,90460009,Injury of neck (disorder),145,2020,April
AXT,ONE MEDICAL GROUP LIMITED,91175000,Seizure (finding),40,2020,April
AXT,ONE MEDICAL GROUP LIMITED,93459000,Foreign body in subcutaneous tissue (disorder),230,2020,April
AXT,ONE MEDICAL GROUP LIMITED,95666008,Weakness of face muscles (finding),*,2020,April
AXT,ONE MEDICAL GROUP LIMITED,95668009,Pain in face (finding),650,2020,April
AXT,ONE MEDICAL GROUP LIMITED,INVALID,INVALID,475,2020,April
RNU,OXFORD HEALTH NHS FOUNDATION TRUST,NOT SUBMITTED,NOT SUBMITTED,47145,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,102556003,Pain in upper limb (finding),1155,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10601006,Pain in lower limb (finding),2380,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,125593007,Injury of face (disorder),1640,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,125666000,Burn (disorder),750,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,127278005,Injury of upper extremity (disorder),10040,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,127279002,Injury of lower extremity (disorder),9655,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,128069005,Injury of abdomen (disorder),110,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,13094009,Apnea in the newborn (finding),45,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,13791008,Asthenia (finding),855,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,14380007,Foreign body in mouth (disorder),335,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,14760008,Constipation (finding),250,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,15188001,Hearing loss (disorder),60,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,161152002,Social problem (finding),150,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,161887000,Spontaneous bruising (disorder),30,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,161891005,Backache (finding),1810,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,162214009,Crying infant (finding),210,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,162356005,Earache symptom (finding),475,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,162784002,Unilateral leg edema (situation),85,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,170720001,Follow-up ophthalmological assessment (regime/therapy),70,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,18165001,Jaundice (finding),30,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,182888003,Medication requested (situation),150,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,193462001,Insomnia (disorder),*,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,19491003,Injury of nose (disorder),70,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,20502007,Pain in scrotum (finding),455,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,21522001,Abdominal pain (finding),8480,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,21631000119105,Limb ischemia (disorder),40,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,225358003,Wound care (regime/therapy),130,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,225565007,Perineal pain (finding),260,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,230145002,Difficulty breathing (finding),1185,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,23168003,Speech dysfunction (finding),400,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,246679005,Discharge from eye (finding),45,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,247355005,Flank pain (finding),695,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,248004009,Physical aggression (finding),100,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,248020004,Bizarre behavior (finding),295,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,248062006,Self-injurious behavior (finding),970,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,249624003,Blood in feces symptom (finding),615,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,25064002,Headache (finding),2180,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,26079004,Tremor (finding),70,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,262525000,Chest injury (disorder),725,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,262595009,Traumatic amputation (disorder),10,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,262599003,Foreign body in respiratory tract (disorder),95,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,267036007,Dyspnea (finding),6025,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,267064002,Retention of urine (disorder),570,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,267102003,Sore throat symptom (finding),600,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,271594007,Syncope (disorder),610,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,271771009,Joint swelling (finding),135,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,271807003,Eruption of skin (disorder),910,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,276464002,Injury of anus (disorder),15,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,281398003,Groin mass (finding),170,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,282752000,Injury of eye region (disorder),325,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,282765009,Upper back injury (disorder),205,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,282766005,Lower back injury (disorder),1095,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,283682007,Bite - wound (disorder),745,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,28442001,Polyuria (finding),210,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,289530006,Bleeding from vagina (finding),555,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,289610003,Vaginal problem (finding),120,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,290085007,Breast problem (finding),20,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,297982009,Skin problem (finding),2515,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,29857009,Chest pain (finding),8730,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2999009,Injury of ear (disorder),40,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,299972003,Sting of skin (disorder),140,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,300132001,Ear discharge (finding),55,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,300528000,Penis problem (finding),150,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,3006004,Disturbance of consciousness (finding),700,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,302866003,Hypoglycemia (disorder),100,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,312608009,Laceration - injury (disorder),2175,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,312609001,Puncture wound - injury (disorder),325,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,33334006,Foreign body in digestive tract (disorder),230,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,34124000,Foreign body in vagina (disorder),45,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,3415004,Cyanosis (finding),15,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,34436003,Blood in urine (finding),355,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,371704001,Injury due to chemical exposure (disorder),35,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,371708003,Injury caused by electrical exposure (disorder),30,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,385486001,Postoperative complication (disorder),170,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,386661006,Fever (finding),1880,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,386689009,Hypothermia (finding),25,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,394616008,Unsteady gait (finding),2155,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,398979000,Pale complexion (finding),40,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,399963005,Abrasion (disorder),140,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,404640003,Dizziness (finding),965,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,40917007,Clouded consciousness (finding),990,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,409668002,Photophobia (finding),*,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,410429000,Cardiac arrest (disorder),130,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,41652007,Pain in eye (finding),390,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,417746004,Traumatic injury (disorder),290,2020,April
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,417981005,Exposure to blood and/or body fluid (event),65,2020,April
