Period,Org Code,Parent Org,Org name,Number of A&E attendances Type 1,Number of A&E attendances Type 2,Number of A&E attendances Other A&E Department,Number of attendances over 4hrs Type 1,Number of attendances over 4hrs Type 2,Number of attendances over 4hrs Other A&E Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-OCTOBER-2018,Y02676,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",BRIGHTON STATION HEALTH CENTRE,0.0,0.0,1630.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-OCTOBER-2018,RHU,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",PORTSMOUTH HOSPITALS NHS TRUST,10195.0,842.0,2051.0,3063.0,0.0,2.0,691.0,0.0,3430.0,0.0,5.0,1591.0
MSitAE-OCTOBER-2018,NQ106,NHS ENGLAND MIDLANDS AND EAST (EAST),FRYATT HOSPITAL,0.0,0.0,543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-OCTOBER-2018,RX1,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,13035.0,1769.0,2943.0,4311.0,15.0,84.0,701.0,0.0,4035.0,0.0,0.0,3137.0
MSitAE-OCTOBER-2018,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12355.0,0.0,0.0,1647.0,0.0,0.0,217.0,0.0,2186.0,0.0,0.0,826.0
MSitAE-OCTOBER-2018,NMH01,NHS ENGLAND MIDLANDS AND EAST (EAST),NORWICH PRACTICES LTD,0.0,0.0,5024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-OCTOBER-2018,M85813,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),BIRMINGHAM WIC,0.0,0.0,3503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-OCTOBER-2018,RNQ,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,7872.0,0.0,0.0,1026.0,0.0,0.0,153.0,0.0,2796.0,0.0,0.0,436.0
MSitAE-OCTOBER-2018,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,10011.0,4253.0,10265.0,2200.0,30.0,66.0,468.0,5.0,3476.0,7.0,0.0,1183.0
MSitAE-OCTOBER-2018,RFS,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,6081.0,0.0,1546.0,967.0,0.0,0.0,165.0,0.0,2223.0,0.0,0.0,1036.0
MSitAE-OCTOBER-2018,RA3,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),WESTON AREA HEALTH NHS TRUST,4133.0,0.0,0.0,525.0,0.0,0.0,0.0,0.0,1120.0,0.0,0.0,145.0
MSitAE-OCTOBER-2018,RK5,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,8917.0,0.0,4149.0,680.0,0.0,49.0,93.0,0.0,2944.0,0.0,1.0,459.0
MSitAE-OCTOBER-2018,RTV,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),NORTH WEST BOROUGHS HEALTHCARE NHS FOUNDATION TRUST,0.0,0.0,9995.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-OCTOBER-2018,RWP,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,10563.0,0.0,5866.0,4098.0,0.0,6.0,1418.0,25.0,3137.0,0.0,0.0,1032.0
MSitAE-OCTOBER-2018,RWF,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,12861.0,0.0,2131.0,1456.0,0.0,3.0,459.0,1.0,4115.0,0.0,0.0,484.0
MSitAE-OCTOBER-2018,RR7,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),GATESHEAD HEALTH NHS FOUNDATION TRUST,8003.0,0.0,2435.0,630.0,0.0,0.0,164.0,0.0,1759.0,0.0,0.0,314.0
MSitAE-OCTOBER-2018,RDD,NHS ENGLAND MIDLANDS AND EAST (EAST),BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,13169.0,0.0,0.0,726.0,0.0,0.0,79.0,0.0,2635.0,0.0,0.0,337.0
MSitAE-OCTOBER-2018,RCF,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),AIREDALE NHS FOUNDATION TRUST,5019.0,685.0,268.0,435.0,0.0,0.0,39.0,0.0,1436.0,0.0,0.0,592.0
MSitAE-OCTOBER-2018,RBN,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST,9889.0,0.0,0.0,1569.0,0.0,0.0,126.0,0.0,4644.0,0.0,0.0,432.0
MSitAE-OCTOBER-2018,AXG,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),WILTSHIRE HEALTH & CARE,0.0,0.0,2948.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-OCTOBER-2018,RGR,NHS ENGLAND MIDLANDS AND EAST (EAST),WEST SUFFOLK NHS FOUNDATION TRUST,5821.0,0.0,435.0,422.0,0.0,0.0,47.0,0.0,2084.0,0.0,0.0,908.0
MSitAE-OCTOBER-2018,RNS,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),NORTHAMPTON GENERAL HOSPITAL NHS TRUST,8636.0,1128.0,1393.0,1465.0,8.0,0.0,343.0,0.0,3035.0,0.0,0.0,1276.0
MSitAE-OCTOBER-2018,RTH,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11414.0,1736.0,535.0,1422.0,0.0,2.0,307.0,0.0,3281.0,77.0,25.0,3601.0
MSitAE-OCTOBER-2018,Y03082,NHS ENGLAND LONDON,HAROLD WOOD WIC,0.0,0.0,3364.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-OCTOBER-2018,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0.0,8291.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,9.0,0.0,223.0
MSitAE-OCTOBER-2018,RY5,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0.0,0.0,10217.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,1.0,2.0
MSitAE-OCTOBER-2018,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,12332.0,0.0,17641.0,2567.0,0.0,157.0,811.0,0.0,6343.0,0.0,0.0,697.0
MSitAE-OCTOBER-2018,Y02973,NHS ENGLAND LONDON,KINGS PARK SURGERY,0.0,0.0,752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-OCTOBER-2018,RD1,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,6440.0,0.0,1002.0,1363.0,0.0,2.0,572.0,0.0,2541.0,0.0,24.0,1359.0
MSitAE-OCTOBER-2018,RCX,NHS ENGLAND MIDLANDS AND EAST (EAST),"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",5572.0,0.0,0.0,889.0,0.0,0.0,326.0,1.0,2121.0,0.0,0.0,856.0
MSitAE-OCTOBER-2018,REP,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0.0,1100.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,100.0,0.0,33.0
MSitAE-OCTOBER-2018,RGT,NHS ENGLAND MIDLANDS AND EAST (EAST),CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10193.0,0.0,3405.0,1914.0,0.0,1.0,193.0,0.0,3343.0,0.0,17.0,537.0
MSitAE-OCTOBER-2018,R1F,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",ISLE OF WIGHT NHS TRUST,3713.0,0.0,738.0,858.0,0.0,0.0,404.0,0.0,944.0,0.0,0.0,90.0
MSitAE-OCTOBER-2018,AAH,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),TETBURY HOSPITAL TRUST LTD,0.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-OCTOBER-2018,REF,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),ROYAL CORNWALL HOSPITALS NHS TRUST,6479.0,0.0,11053.0,1119.0,0.0,75.0,437.0,0.0,2683.0,0.0,17.0,1155.0
MSitAE-OCTOBER-2018,RAE,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,10640.0,0.0,1076.0,2255.0,0.0,7.0,201.0,0.0,2982.0,0.0,96.0,1849.0
MSitAE-OCTOBER-2018,RYR,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,11970.0,0.0,0.0,797.0,0.0,0.0,69.0,0.0,3631.0,0.0,0.0,1568.0
MSitAE-OCTOBER-2018,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,12604.0,477.0,1924.0,1270.0,0.0,0.0,34.0,0.0,3219.0,14.0,0.0,157.0
MSitAE-OCTOBER-2018,RV9,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),HUMBER TEACHING NHS FOUNDATION TRUST,0.0,0.0,617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-OCTOBER-2018,RW4,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),MERSEY CARE NHS FOUNDATION TRUST,0.0,0.0,2445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0
MSitAE-OCTOBER-2018,RD3,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),POOLE HOSPITAL NHS FOUNDATION TRUST,5660.0,0.0,1808.0,444.0,0.0,2.0,27.0,0.0,1905.0,0.0,0.0,1591.0
MSitAE-OCTOBER-2018,RBV,NHS ENGLAND NORTH (GREATER MANCHESTER),THE CHRISTIE NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0
MSitAE-OCTOBER-2018,RDZ,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,6282.0,1381.0,876.0,526.0,5.0,0.0,87.0,0.0,1815.0,3.0,0.0,1411.0
MSitAE-OCTOBER-2018,RKB,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,12519.0,2033.0,6025.0,1937.0,8.0,78.0,246.0,0.0,4407.0,105.0,2.0,616.0
MSitAE-OCTOBER-2018,RMC,NHS ENGLAND NORTH (GREATER MANCHESTER),BOLTON NHS FOUNDATION TRUST,9004.0,0.0,1020.0,866.0,0.0,7.0,85.0,0.0,2308.0,0.0,17.0,924.0
MSitAE-OCTOBER-2018,NLT02,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),CLEVEDON HOSPITAL,0.0,0.0,1259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-OCTOBER-2018,RRK,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,30570.0,0.0,3355.0,7089.0,0.0,30.0,2553.0,3.0,10770.0,0.0,1468.0,3575.0
MSitAE-OCTOBER-2018,RMP,NHS ENGLAND NORTH (GREATER MANCHESTER),TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,7494.0,0.0,5229.0,818.0,0.0,1.0,67.0,0.0,1918.0,0.0,0.0,489.0
MSitAE-OCTOBER-2018,RW6,NHS ENGLAND NORTH (GREATER MANCHESTER),PENNINE ACUTE HOSPITALS NHS TRUST,23546.0,0.0,10393.0,4460.0,0.0,223.0,700.0,2.0,6617.0,0.0,110.0,2102.0
MSitAE-OCTOBER-2018,RDR,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",SUSSEX COMMUNITY NHS FOUNDATION TRUST,0.0,0.0,9860.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-OCTOBER-2018,RAJ,NHS ENGLAND MIDLANDS AND EAST (EAST),SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7125.0,0.0,1598.0,821.0,0.0,26.0,34.0,0.0,2230.0,0.0,290.0,1201.0
MSitAE-OCTOBER-2018,RVV,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,15212.0,0.0,3652.0,3593.0,0.0,12.0,448.0,0.0,3980.0,0.0,250.0,1673.0
MSitAE-OCTOBER-2018,RCB,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,10423.0,0.0,6537.0,1512.0,0.0,33.0,225.0,0.0,3861.0,0.0,0.0,1627.0
MSitAE-OCTOBER-2018,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,14011.0,870.0,3197.0,2405.0,0.0,0.0,194.0,0.0,3606.0,0.0,0.0,782.0
MSitAE-OCTOBER-2018,RXC,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",EAST SUSSEX HEALTHCARE NHS TRUST,10069.0,0.0,745.0,677.0,0.0,0.0,89.0,0.0,3169.0,0.0,0.0,826.0
MSitAE-OCTOBER-2018,RVW,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,3898.0,0.0,10983.0,469.0,0.0,18.0,12.0,0.0,1552.0,0.0,636.0,2103.0
MSitAE-OCTOBER-2018,RDE,NHS ENGLAND MIDLANDS AND EAST (EAST),EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,16076.0,0.0,5361.0,1054.0,0.0,10.0,111.0,0.0,4620.0,0.0,134.0,1835.0
MSitAE-OCTOBER-2018,NLW,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),BRISTOL COMMUNITY HEALTH,0.0,0.0,4959.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-OCTOBER-2018,RQ8,NHS ENGLAND MIDLANDS AND EAST (EAST),MID ESSEX HOSPITAL SERVICES NHS TRUST,8516.0,0.0,402.0,1150.0,0.0,7.0,128.0,0.0,2378.0,0.0,0.0,821.0
MSitAE-OCTOBER-2018,RHW,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",ROYAL BERKSHIRE NHS FOUNDATION TRUST,9827.0,1562.0,830.0,1415.0,61.0,0.0,146.0,0.0,3149.0,1.0,0.0,555.0
MSitAE-OCTOBER-2018,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0.0,0.0,18777.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-OCTOBER-2018,RNL,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,8047.0,0.0,1721.0,818.0,0.0,3.0,202.0,0.0,2214.0,0.0,0.0,930.0
MSitAE-OCTOBER-2018,RPA,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",MEDWAY NHS FOUNDATION TRUST,7710.0,0.0,2911.0,1750.0,0.0,9.0,904.0,13.0,2065.0,0.0,0.0,1350.0
MSitAE-OCTOBER-2018,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,27167.0,881.0,14205.0,5641.0,2.0,53.0,1568.0,0.0,8425.0,0.0,0.0,1826.0
MSitAE-OCTOBER-2018,RH5,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),SOMERSET PARTNERSHIP NHS FOUNDATION TRUST,0.0,0.0,7562.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,25.0
MSitAE-OCTOBER-2018,RXP,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,11185.0,0.0,6607.0,1288.0,0.0,0.0,546.0,0.0,3644.0,0.0,0.0,1732.0
MSitAE-OCTOBER-2018,RN7,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",DARTFORD AND GRAVESHAM NHS TRUST,9249.0,0.0,1761.0,1353.0,0.0,16.0,255.0,0.0,2597.0,0.0,0.0,287.0
MSitAE-OCTOBER-2018,RT2,NHS ENGLAND NORTH (GREATER MANCHESTER),PENNINE CARE NHS FOUNDATION TRUST,0.0,0.0,3495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-OCTOBER-2018,RA2,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6395.0,0.0,0.0,879.0,0.0,0.0,7.0,0.0,2406.0,0.0,0.0,423.0
MSitAE-OCTOBER-2018,RA7,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,10265.0,2174.0,0.0,1320.0,29.0,0.0,224.0,1.0,3277.0,14.0,0.0,1007.0
MSitAE-OCTOBER-2018,R1J,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),GLOUCESTERSHIRE CARE SERVICES NHS TRUST,0.0,0.0,5944.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,1.0,31.0
MSitAE-OCTOBER-2018,NDA57,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",HASLEMERE MINOR INJURIES UNIT,0.0,0.0,603.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0
MSitAE-OCTOBER-2018,RAP,NHS ENGLAND LONDON,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,8452.0,476.0,6260.0,1854.0,3.0,94.0,356.0,0.0,2839.0,0.0,0.0,273.0
MSitAE-OCTOBER-2018,RQW,NHS ENGLAND MIDLANDS AND EAST (EAST),THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8868.0,0.0,0.0,1318.0,0.0,0.0,241.0,0.0,2522.0,0.0,0.0,673.0
MSitAE-OCTOBER-2018,E84069,NHS ENGLAND LONDON,BELMONT HEALTH CENTRE,0.0,0.0,1851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-OCTOBER-2018,RHQ,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,9504.0,1236.0,8193.0,2015.0,0.0,0.0,580.0,0.0,2915.0,0.0,0.0,2715.0
MSitAE-OCTOBER-2018,NTV0B,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",ASHFORD WALK-IN-CENTRE,0.0,0.0,3376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-OCTOBER-2018,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,19002.0,0.0,8083.0,1264.0,0.0,42.0,60.0,0.0,4346.0,0.0,0.0,274.0
MSitAE-OCTOBER-2018,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0.0,0.0,9214.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-OCTOBER-2018,RA9,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6241.0,0.0,3029.0,1378.0,0.0,1.0,346.0,3.0,2454.0,0.0,0.0,625.0
MSitAE-OCTOBER-2018,RYG,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,66.0
MSitAE-OCTOBER-2018,RWJ,NHS ENGLAND NORTH (GREATER MANCHESTER),STOCKPORT NHS FOUNDATION TRUST,7337.0,0.0,943.0,2409.0,0.0,7.0,1094.0,18.0,2464.0,0.0,78.0,992.0
MSitAE-OCTOBER-2018,RC1,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),BEDFORD HOSPITAL NHS TRUST,6074.0,0.0,1004.0,623.0,0.0,0.0,55.0,0.0,2052.0,0.0,0.0,307.0
MSitAE-OCTOBER-2018,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,9082.0,0.0,0.0,1072.0,0.0,0.0,280.0,0.0,1392.0,0.0,0.0,117.0
MSitAE-OCTOBER-2018,RM3,NHS ENGLAND NORTH (GREATER MANCHESTER),SALFORD ROYAL NHS FOUNDATION TRUST,8787.0,0.0,508.0,1559.0,0.0,0.0,480.0,0.0,2923.0,0.0,0.0,401.0
MSitAE-OCTOBER-2018,RTX,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,8161.0,74.0,1876.0,1393.0,0.0,138.0,194.0,8.0,2242.0,92.0,202.0,1140.0
MSitAE-OCTOBER-2018,RY2,NHS ENGLAND NORTH (GREATER MANCHESTER),BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0.0,0.0,11783.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-OCTOBER-2018,Y02666,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),SALISBURY WALK-IN HC,0.0,0.0,1204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-OCTOBER-2018,G82071,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",WHITSTABLE MEDICAL PRACTICE,0.0,0.0,2734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-OCTOBER-2018,RTR,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,11198.0,0.0,1921.0,497.0,0.0,0.0,188.0,0.0,2451.0,0.0,12.0,2603.0
MSitAE-OCTOBER-2018,Y02615,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),SOUTH BIRMINGHAM GP WALK IN CENTRE,0.0,0.0,6053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-OCTOBER-2018,RJE,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,15139.0,449.0,6627.0,2737.0,0.0,1.0,483.0,1.0,5882.0,0.0,0.0,3193.0
MSitAE-OCTOBER-2018,RBZ,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),NORTHERN DEVON HEALTHCARE NHS TRUST,3948.0,0.0,936.0,629.0,0.0,0.0,131.0,0.0,1193.0,0.0,0.0,571.0
MSitAE-OCTOBER-2018,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0.0,0.0,3231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-OCTOBER-2018,RK9,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8716.0,243.0,4203.0,2664.0,0.0,37.0,200.0,0.0,3055.0,0.0,0.0,2285.0
MSitAE-OCTOBER-2018,NTP11,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",SOUTHAMPTON NHS TREATMENT CENTRE,0.0,0.0,4382.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-OCTOBER-2018,RN3,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,7054.0,0.0,4712.0,1479.0,0.0,69.0,708.0,0.0,2265.0,0.0,0.0,1384.0
MSitAE-OCTOBER-2018,NQT10,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",ASSURA READING LLP,0.0,0.0,3613.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-OCTOBER-2018,RWA,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,11602.0,0.0,0.0,965.0,0.0,0.0,176.0,0.0,2956.0,0.0,0.0,1750.0
MSitAE-OCTOBER-2018,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,13449.0,0.0,1412.0,1470.0,0.0,0.0,190.0,0.0,4245.0,0.0,0.0,818.0
MSitAE-OCTOBER-2018,NDJ,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",FIRST COMMUNITY HEALTH AND CARE CIC,0.0,0.0,1538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-OCTOBER-2018,RXF,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),MID YORKSHIRE HOSPITALS NHS TRUST,17824.0,0.0,3466.0,3460.0,0.0,29.0,1087.0,0.0,3946.0,0.0,164.0,1161.0
MSitAE-OCTOBER-2018,RWE,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,19610.0,1884.0,0.0,4602.0,53.0,0.0,1192.0,0.0,4872.0,13.0,0.0,3585.0
MSitAE-OCTOBER-2018,RET,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),THE WALTON CENTRE NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0
MSitAE-OCTOBER-2018,RGP,NHS ENGLAND MIDLANDS AND EAST (EAST),JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5966.0,0.0,651.0,636.0,0.0,5.0,59.0,0.0,1477.0,0.0,0.0,554.0
MSitAE-OCTOBER-2018,REM,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7676.0,0.0,382.0,1656.0,0.0,0.0,347.0,0.0,3652.0,0.0,0.0,952.0
